,keyword,movieID,title
690,organized crime,155,The Dark Knight
691,criminal mastermind,155,The Dark Knight
692,district attorney,155,The Dark Knight
693,imax,155,The Dark Knight
694,super villain,155,The Dark Knight
695,super powers,155,The Dark Knight
696,batman,155,The Dark Knight
697,age difference,14160,Up
698,central and south america,14160,Up
699,balloon,14160,Up
700,animation,14160,Up
701,floating in the air,14160,Up
702,duringcreditsstinger,14160,Up
703,exploring,14160,Up
704,alien,15512,Monsters vs Aliens
705,giant robot,15512,Monsters vs Aliens
706,duringcreditsstinger,15512,Monsters vs Aliens
707,middle east,1726,Iron Man
708,arms dealer,1726,Iron Man
709,malibu,1726,Iron Man
710,marvel comic,1726,Iron Man
711,superhero,1726,Iron Man
712,based on comic book,1726,Iron Man
713,tony stark,1726,Iron Man
714,iron man,1726,Iron Man
715,aftercreditsstinger,1726,Iron Man
716,marvel cinematic universe,1726,Iron Man
717,counter terrorism,1726,Iron Man
718,agent coulson,1726,Iron Man
719,library,44826,Hugo
720,clock,44826,Hugo
721,film director,44826,Hugo
722,key,44826,Hugo
723,toy,44826,Hugo
724,boy,44826,Hugo
725,love,44826,Hugo
726,orphan,44826,Hugo
727,robot,44826,Hugo
728,automaton,44826,Hugo
729,hiding,44826,Hugo
730,filmmaking,44826,Hugo
731,leg brace,44826,Hugo
732,doberman,44826,Hugo
733,3d,44826,Hugo
734,steampunk,8487,Wild Wild West
735,based on tv series,8487,Wild Wild West
736,steam locomotive,8487,Wild Wild West
737,drag,8487,Wild Wild West
738,dc comics,297761,Suicide Squad
739,shared universe,297761,Suicide Squad
740,anti hero,297761,Suicide Squad
741,secret mission,297761,Suicide Squad
742,villain,297761,Suicide Squad
743,superhero,297761,Suicide Squad
744,supervillain,297761,Suicide Squad
745,dc extended universe,297761,Suicide Squad
746,father son relationship,2698,Evan Almighty
747,daily life,2698,Evan Almighty
748,married couple,2698,Evan Almighty
749,support,2698,Evan Almighty
750,father,2698,Evan Almighty
751,marriage,2698,Evan Almighty
752,faith,2698,Evan Almighty
753,baustelle,2698,Evan Almighty
754,rescue,2698,Evan Almighty
755,animal,2698,Evan Almighty
756,nature,2698,Evan Almighty
757,duringcreditsstinger,2698,Evan Almighty
758,noah's ark,2698,Evan Almighty
759,deja vu,137113,Edge of Tomorrow
760,time warp,137113,Edge of Tomorrow
761,restart,137113,Edge of Tomorrow
762,dystopia,137113,Edge of Tomorrow
763,war,137113,Edge of Tomorrow
764,alien,137113,Edge of Tomorrow
765,military officer,137113,Edge of Tomorrow
766,soldier,137113,Edge of Tomorrow
767,alien invasion,137113,Edge of Tomorrow
768,exoskeleton,137113,Edge of Tomorrow
769,ocean,9804,Waterworld
770,tattoo,9804,Waterworld
771,mutant,9804,Waterworld
772,water,9804,Waterworld
773,dystopia,9804,Waterworld
774,doomsday,9804,Waterworld
775,terrorist,14869,G.I. Joe: The Rise of Cobra
776,secret,14869,G.I. Joe: The Rise of Cobra
777,hostage,14869,G.I. Joe: The Rise of Cobra
778,technology,14869,G.I. Joe: The Rise of Cobra
779,warhead,14869,G.I. Joe: The Rise of Cobra
780,government,14869,G.I. Joe: The Rise of Cobra
781,president,14869,G.I. Joe: The Rise of Cobra
782,revenge,14869,G.I. Joe: The Rise of Cobra
783,murder,14869,G.I. Joe: The Rise of Cobra
784,attack,14869,G.I. Joe: The Rise of Cobra
785,explosion,14869,G.I. Joe: The Rise of Cobra
786,scientist,14869,G.I. Joe: The Rise of Cobra
787,lasers,14869,G.I. Joe: The Rise of Cobra
788,evil,14869,G.I. Joe: The Rise of Cobra
789,cobra,14869,G.I. Joe: The Rise of Cobra
790,dream,150540,Inside Out
791,cartoon,150540,Inside Out
792,imaginary friend,150540,Inside Out
793,animation,150540,Inside Out
794,family,150540,Inside Out
795,moving,150540,Inside Out
796,kids,150540,Inside Out
797,unicorn,150540,Inside Out
798,duringcreditsstinger,150540,Inside Out
799,3d,150540,Inside Out
800,emotions,150540,Inside Out
801,based on novel,278927,The Jungle Book
802,snake,278927,The Jungle Book
803,wolf,278927,The Jungle Book
804,elephant,278927,The Jungle Book
805,tiger,278927,The Jungle Book
806,feral child,278927,The Jungle Book
807,panther,278927,The Jungle Book
808,remake,278927,The Jungle Book
809,bear,278927,The Jungle Book
810,jungle,278927,The Jungle Book
811,talking animal,278927,The Jungle Book
812,orphan,278927,The Jungle Book
813,animal,278927,The Jungle Book
814,talking to animals,278927,The Jungle Book
815,malibu,10138,Iron Man 2
816,marvel comic,10138,Iron Man 2
817,superhero,10138,Iron Man 2
818,based on comic book,10138,Iron Man 2
819,revenge,10138,Iron Man 2
820,aftercreditsstinger,10138,Iron Man 2
821,marvel cinematic universe,10138,Iron Man 2
822,queen,58595,Snow White and the Huntsman
823,magic,58595,Snow White and the Huntsman
824,fairy tale,58595,Snow White and the Huntsman
825,immortality,58595,Snow White and the Huntsman
826,forest,58595,Snow White and the Huntsman
827,deception,58595,Snow White and the Huntsman
828,woman,58595,Snow White and the Huntsman
829,eternal youth,58595,Snow White and the Huntsman
830,snow white,58595,Snow White and the Huntsman
831,evil queen,58595,Snow White and the Huntsman
832,evil stepmother,58595,Snow White and the Huntsman
833,imprisoned,58595,Snow White and the Huntsman
834,sorceress,58595,Snow White and the Huntsman
835,fairy tale,102651,Maleficent
836,villain,102651,Maleficent
837,sleeping beauty,102651,Maleficent
838,dark fantasy,102651,Maleficent
839,based on fairy tale,102651,Maleficent
840,adaptation,102651,Maleficent
841,retelling,102651,Maleficent
842,literary adaptation,102651,Maleficent
843,3d,102651,Maleficent
844,leader,119450,Dawn of the Planet of the Apes
845,colony,119450,Dawn of the Planet of the Apes
846,post-apocalyptic,119450,Dawn of the Planet of the Apes
847,dystopia,119450,Dawn of the Planet of the Apes
848,forest,119450,Dawn of the Planet of the Apes
849,sequel,119450,Dawn of the Planet of the Apes
850,woods,119450,Dawn of the Planet of the Apes
851,ape,119450,Dawn of the Planet of the Apes
852,scientist,119450,Dawn of the Planet of the Apes
853,monkey,119450,Dawn of the Planet of the Apes
854,medical research,119450,Dawn of the Planet of the Apes
855,animal attack,119450,Dawn of the Planet of the Apes
856,plague,119450,Dawn of the Planet of the Apes
857,3d,119450,Dawn of the Planet of the Apes
858,japan,64686,47 Ronin
859,suicide,64686,47 Ronin
860,samurai,64686,47 Ronin
861,based on true story,64686,47 Ronin
862,samurai sword,64686,47 Ronin
863,ronin,64686,47 Ronin
864,shogun,64686,47 Ronin
865,half breed,64686,47 Ronin
866,3d,64686,47 Ronin
867,washington d.c.,100402,Captain America: The Winter Soldier
868,future,100402,Captain America: The Winter Soldier
869,shield,100402,Captain America: The Winter Soldier
870,marvel comic,100402,Captain America: The Winter Soldier
871,superhero,100402,Captain America: The Winter Soldier
872,based on comic book,100402,Captain America: The Winter Soldier
873,captain america,100402,Captain America: The Winter Soldier
874,aftercreditsstinger,100402,Captain America: The Winter Soldier
875,duringcreditsstinger,100402,Captain America: The Winter Soldier
876,marvel cinematic universe,100402,Captain America: The Winter Soldier
877,3d,100402,Captain America: The Winter Soldier
878,political thriller,100402,Captain America: The Winter Soldier
879,ogre,10192,Shrek Forever After
880,3d,10192,Shrek Forever After
881,inventor,158852,Tomorrowland
882,apocalypse,158852,Tomorrowland
883,destiny,158852,Tomorrowland
884,imax,158852,Tomorrowland
885,dreamer,158852,Tomorrowland
886,futuristic car,158852,Tomorrowland
887,futuristic city,158852,Tomorrowland
888,brother brother relationship,177572,Big Hero 6
889,hero,177572,Big Hero 6
890,talent,177572,Big Hero 6
891,revenge,177572,Big Hero 6
892,best friend,177572,Big Hero 6
893,another dimension,177572,Big Hero 6
894,robot,177572,Big Hero 6
895,boy genius,177572,Big Hero 6
896,hate,177572,Big Hero 6
897,aftercreditsstinger,177572,Big Hero 6
898,moral dilemma,177572,Big Hero 6
899,3d,177572,Big Hero 6
900,teen superheroes,177572,Big Hero 6
901,dead brother,177572,Big Hero 6
902,support group,82690,Wreck-It Ralph
903,product placement,82690,Wreck-It Ralph
904,bullying,82690,Wreck-It Ralph
905,racing,82690,Wreck-It Ralph
906,arcade,82690,Wreck-It Ralph
907,medal,82690,Wreck-It Ralph
908,self esteem,82690,Wreck-It Ralph
909,curiosity,82690,Wreck-It Ralph
910,precocious child,82690,Wreck-It Ralph
911,aftercreditsstinger,82690,Wreck-It Ralph
912,duringcreditsstinger,82690,Wreck-It Ralph
913,first person shooter,82690,Wreck-It Ralph
914,glitch,82690,Wreck-It Ralph
915,carefree,82690,Wreck-It Ralph
916,video gamer,82690,Wreck-It Ralph
917,q*bert,82690,Wreck-It Ralph
918,interrupted wedding,82690,Wreck-It Ralph
919,social reject,82690,Wreck-It Ralph
920,santa claus,5255,The Polar Express
921,nerd,5255,The Polar Express
922,faith,5255,The Polar Express
923,gift,5255,The Polar Express
924,bell,5255,The Polar Express
925,beard,5255,The Polar Express
926,north pole,5255,The Polar Express
927,chute,5255,The Polar Express
928,trestle,5255,The Polar Express
929,ticket,5255,The Polar Express
930,christmas,5255,The Polar Express
931,alternate history,47933,Independence Day: Resurgence
932,alien invasion,47933,Independence Day: Resurgence
933,flying,10191,How to Train Your Dragon
934,blacksmith,10191,How to Train Your Dragon
935,arena,10191,How to Train Your Dragon
936,island,10191,How to Train Your Dragon
937,night,10191,How to Train Your Dragon
938,ship,10191,How to Train Your Dragon
939,training,10191,How to Train Your Dragon
940,village,10191,How to Train Your Dragon
941,forest,10191,How to Train Your Dragon
942,viking,10191,How to Train Your Dragon
943,friendship,10191,How to Train Your Dragon
944,ignorance,10191,How to Train Your Dragon
945,flight,10191,How to Train Your Dragon
946,nest,10191,How to Train Your Dragon
947,dragon,10191,How to Train Your Dragon
948,battle,10191,How to Train Your Dragon
949,combat,10191,How to Train Your Dragon
950,well,10191,How to Train Your Dragon
951,warrior,10191,How to Train Your Dragon
952,saving the world,296,Terminator 3: Rise of the Machines
953,artificial intelligence,296,Terminator 3: Rise of the Machines
954,man vs machine,296,Terminator 3: Rise of the Machines
955,cyborg,296,Terminator 3: Rise of the Machines
956,killer robot,296,Terminator 3: Rise of the Machines
957,sun glasses,296,Terminator 3: Rise of the Machines
958,leather jacket,296,Terminator 3: Rise of the Machines
959,nanotechnology,296,Terminator 3: Rise of the Machines
960,rocket launcher,296,Terminator 3: Rise of the Machines
961,firemen,296,Terminator 3: Rise of the Machines
962,veterinarian,296,Terminator 3: Rise of the Machines
963,fire engine,296,Terminator 3: Rise of the Machines
964,dystopia,296,Terminator 3: Rise of the Machines
965,psychiatrist,296,Terminator 3: Rise of the Machines
966,marvel comic,118340,Guardians of the Galaxy
967,spaceship,118340,Guardians of the Galaxy
968,space,118340,Guardians of the Galaxy
969,outer space,118340,Guardians of the Galaxy
970,orphan,118340,Guardians of the Galaxy
971,adventurer,118340,Guardians of the Galaxy
972,aftercreditsstinger,118340,Guardians of the Galaxy
973,duringcreditsstinger,118340,Guardians of the Galaxy
974,marvel cinematic universe,118340,Guardians of the Galaxy
975,saving the world,157336,Interstellar
976,artificial intelligence,157336,Interstellar
977,father son relationship,157336,Interstellar
978,single parent,157336,Interstellar
979,nasa,157336,Interstellar
980,expedition,157336,Interstellar
981,wormhole,157336,Interstellar
982,space travel,157336,Interstellar
983,famine,157336,Interstellar
984,black hole,157336,Interstellar
985,dystopia,157336,Interstellar
986,race against time,157336,Interstellar
987,quantum mechanics,157336,Interstellar
988,spaceship,157336,Interstellar
989,space,157336,Interstellar
990,rescue,157336,Interstellar
991,family relationships,157336,Interstellar
992,farmhouse,157336,Interstellar
993,robot,157336,Interstellar
994,astronaut,157336,Interstellar
995,scientist,157336,Interstellar
996,father daughter relationship,157336,Interstellar
997,single father,157336,Interstellar
998,farmer,157336,Interstellar
999,space station,157336,Interstellar
1000,imax,157336,Interstellar
1001,astrophysics,157336,Interstellar
1002,zero gravity,157336,Interstellar
1003,courage,157336,Interstellar
1004,time paradox,157336,Interstellar
1005,relativity,157336,Interstellar
1006,loss of lover,27205,Inception
1007,dream,27205,Inception
1008,kidnapping,27205,Inception
1009,sleep,27205,Inception
1010,subconsciousness,27205,Inception
1011,heist,27205,Inception
1012,redemption,27205,Inception
1013,female hero,27205,Inception
1014,monster,315011,Shin Godzilla
1015,godzilla,315011,Shin Godzilla
1016,giant monster,315011,Shin Godzilla
1017,destruction,315011,Shin Godzilla
1018,kaiju,315011,Shin Godzilla
1019,toyko,315011,Shin Godzilla
1020,riddle,49051,The Hobbit: An Unexpected Journey
1021,elves,49051,The Hobbit: An Unexpected Journey
1022,dwarves,49051,The Hobbit: An Unexpected Journey
1023,orcs,49051,The Hobbit: An Unexpected Journey
1024,middle-earth (tolkien),49051,The Hobbit: An Unexpected Journey
1025,hobbit,49051,The Hobbit: An Unexpected Journey
1026,mountains,49051,The Hobbit: An Unexpected Journey
1027,wizard,49051,The Hobbit: An Unexpected Journey
1028,journey,49051,The Hobbit: An Unexpected Journey
1029,ring,49051,The Hobbit: An Unexpected Journey
1030,goblin,49051,The Hobbit: An Unexpected Journey
1031,courage,49051,The Hobbit: An Unexpected Journey
1032,giant,49051,The Hobbit: An Unexpected Journey
1033,tunnel,49051,The Hobbit: An Unexpected Journey
1034,underground lake,49051,The Hobbit: An Unexpected Journey
1035,buried treasure,49051,The Hobbit: An Unexpected Journey
1036,climbing a tree,49051,The Hobbit: An Unexpected Journey
1037,invisibility,49051,The Hobbit: An Unexpected Journey
1038,ancient,49051,The Hobbit: An Unexpected Journey
1039,gnomes,49051,The Hobbit: An Unexpected Journey
1040,street gang,9799,The Fast and the Furious
1041,car race,9799,The Fast and the Furious
1042,undercover,9799,The Fast and the Furious
1043,auto-tuning,9799,The Fast and the Furious
1044,los angeles,9799,The Fast and the Furious
1045,car,9799,The Fast and the Furious
1046,automobile racing,9799,The Fast and the Furious
1047,aftercreditsstinger,9799,The Fast and the Furious
1048,duringcreditsstinger,9799,The Fast and the Furious
1049,diary,4922,The Curious Case of Benjamin Button
1050,navy,4922,The Curious Case of Benjamin Button
1051,funeral,4922,The Curious Case of Benjamin Button
1052,tea,4922,The Curious Case of Benjamin Button
1053,travel,4922,The Curious Case of Benjamin Button
1054,hospital,4922,The Curious Case of Benjamin Button
1055,cia,49538,X-Men: First Class
1056,mutant,49538,X-Men: First Class
1057,mine,49538,X-Men: First Class
1058,marvel comic,49538,X-Men: First Class
1059,superhero,49538,X-Men: First Class
1060,based on comic book,49538,X-Men: First Class
1061,superhuman,49538,X-Men: First Class
1062,historical fiction,49538,X-Men: First Class
1063,nuclear war,49538,X-Men: First Class
1064,cuban missile crisis,49538,X-Men: First Class
1065,world war iii,49538,X-Men: First Class
1066,1960s,49538,X-Men: First Class
1067,revolution,131634,The Hunger Games: Mockingjay - Part 2
1068,strong woman,131634,The Hunger Games: Mockingjay - Part 2
1069,dystopia,131634,The Hunger Games: Mockingjay - Part 2
1070,game of death,131634,The Hunger Games: Mockingjay - Part 2
1071,3d,131634,The Hunger Games: Mockingjay - Part 2
1072,based on young adult novel,131634,The Hunger Games: Mockingjay - Part 2
1073,witch,27022,The Sorcerer's Apprentice
1074,fire,27022,The Sorcerer's Apprentice
1075,wolf,27022,The Sorcerer's Apprentice
1076,fountain,27022,The Sorcerer's Apprentice
1077,magic,27022,The Sorcerer's Apprentice
1078,book,27022,The Sorcerer's Apprentice
1079,castle,27022,The Sorcerer's Apprentice
1080,water,27022,The Sorcerer's Apprentice
1081,apprentice,27022,The Sorcerer's Apprentice
1082,training,27022,The Sorcerer's Apprentice
1083,merlin,27022,The Sorcerer's Apprentice
1084,love,27022,The Sorcerer's Apprentice
1085,mission,27022,The Sorcerer's Apprentice
