imdbId,movieId,tmdbId
tt0120257,1656,1959
tt0119535,1658,8067
tt0119338,1659,125052
tt0119080,1660,45153
tt0119210,1661,10871
tt0118900,1662,14398
tt0083131,1663,10890
tt0118689,1665,1281
tt0119592,1667,9770
tt0120490,1670,14905
tt0119527,1671,14583
tt0119978,1672,11975
tt0118749,1673,4995
tt0090329,1674,9281
tt0119365,1675,45928
tt0120201,1676,563
tt0118901,1677,61337
tt0107282,1678,19931
tt0118836,1679,31535
tt0120148,1680,10215
tt0119707,1681,9823
tt0120382,1682,37165
tt0120520,1683,45609
tt0119723,1684,38904
tt0116592,1685,45565
tt0119994,1686,9407
tt0119395,1687,4824
tt0118617,1688,9444
tt0120483,1689,9414
tt0118583,1690,8078
tt0118607,1693,11831
tt0118632,1694,2895
tt0123385,1695,39177
tt0118698,1696,19601
tt0118804,1699,22797
tt0118954,1701,2639
tt0119137,1702,9574
tt0119142,1703,10371
tt0119217,1704,489
tt0119303,1707,9714
tt0119668,1711,8197
tt0119715,1713,6283
tt0120082,1717,4233
tt0120222,1718,191874
tt0120255,1719,10217
tt0120338,1721,597
tt0120347,1722,714
tt0119925,1726,9922
tt0119314,1727,547
tt0119396,1729,184
tt0119485,1730,9746
tt0119718,1731,9438
tt0118715,1732,115
tt0118566,1733,26941
tt0119590,1734,27103
tt0119223,1735,9410
tt0118539,1739,32302
tt0120820,1746,12538
tt0120885,1747,586
tt0118929,1748,2666
tt0120696,1752,11258
tt0120693,1753,9490
tt0119099,1754,9411
tt0120122,1755,25719
tt0112913,1757,11220
tt0119815,1759,21253
tt0120185,1760,6116
tt0118956,1762,9457
tt0119734,1767,39424
tt0120008,1769,11702
tt0120594,1770,2923
tt0119784,1771,12238
tt0118747,1772,11568
tt0120888,1777,11003
tt0120184,1779,10153
tt0120782,1783,30949
tt0119822,1784,2898
tt0099939,1785,9558
tt0119594,1791,26269
tt0120873,1792,11808
tt0120491,1793,6970
tt0119574,1794,47452
tt0120661,1797,21736
tt0118744,1798,17941
tt0120241,1799,10668
tt0120744,1801,9313
tt0120769,1804,42807
tt0120890,1805,617
tt0125454,1806,36568
tt0120642,1807,37272
tt0119250,1809,5910
tt0119942,1810,9440
tt0120510,1812,32911
tt0124179,1816,32456
tt0120772,1821,17127
tt0119305,1824,17133
tt0119905,1825,19848
tt0120598,1826,17644
tt0124295,1827,1774
tt0118851,1829,30265
tt0120738,1831,2157
tt0120749,1833,8838
tt0120176,1834,29193
tt0120632,1835,795
tt0120728,1836,16980
tt0120773,1837,27472
tt0120765,1839,47881
tt0124718,1840,9469
tt0119196,1841,12488
tt0118819,1844,267
tt0120906,1845,16148
tt0118755,1848,9449
tt0120725,1855,31220
tt0138563,1856,13907
tt0119987,1857,29825
tt0117786,1858,10622
tt0120265,1859,30020
tt0119448,1860,17139
tt0120841,1862,10216
tt0120742,1863,9771
tt0120609,1866,9448
tt0120856,1867,38618
tt0118925,1870,78373
tt0119683,1873,4415
tt0118866,1875,55561
tt0120647,1876,8656
tt0120800,1881,18937
tt0120685,1882,929
tt0118798,1883,9452
tt0120669,1884,1878
tt0120777,1885,9844
tt0119053,1887,14342
tt0119313,1888,9715
tt0119375,1889,26610
tt0120401,1891,40961
tt0120787,1892,1965
tt0116692,1893,312
tt0120828,1894,6068
tt0127723,1895,15037
tt0139362,1897,37636
tt0118849,1900,21334
tt0116141,1902,32284
tt0122529,1904,37410
tt0119717,1906,53765
tt0120762,1907,10674
tt0120902,1909,846
tt0126344,1910,12655
tt0118998,1911,3050
tt0120780,1912,1389
tt0073540,1913,11020
tt0120321,1914,20862
tt0118789,1916,9464
tt0120591,1917,95
tt0122151,1918,944
tt0123987,1919,35680
tt0122718,1920,11551
tt0138704,1921,473
tt0140688,1922,102304
tt0129387,1923,544
tt0052077,1924,10513
tt0019729,1926,65203
tt0020629,1927,143
tt0021746,1928,42861
tt0022958,1929,33680
tt0026752,1931,12311
tt0027698,1932,43277
tt0029146,1933,43278
tt0030993,1934,34106
tt0035093,1936,27367
tt0036872,1937,17661
tt0037884,1938,28580
tt0036868,1939,887
tt0039416,1940,33667
tt0040416,1941,23383
tt0041113,1942,25430
tt0045793,1944,11426
tt0047296,1945,654
tt0048356,1946,15919
tt0055614,1947,1725
tt0057590,1948,5769
tt0060665,1949,874
tt0061811,1950,10633
tt0063385,1951,17917
tt0064665,1952,3116
tt0067116,1953,1051
tt0075148,1954,1366
tt0079417,1955,12102
tt0081283,1956,16619
tt0082158,1957,9443
tt0086425,1958,11050
tt0089755,1959,606
tt0093389,1960,746
tt0095953,1961,380
tt0097239,1962,403
tt0065063,1963,11485
tt0067309,1964,466
tt0087995,1965,13820
tt0100142,1966,15389
tt0091369,1967,13597
tt0088847,1968,2108
tt0089686,1969,10014
tt0093629,1970,10072
tt0095742,1971,10131
tt0097981,1972,10160
tt0101917,1973,11284
tt0080761,1974,4488
tt0082418,1975,9725
tt0083972,1976,9728
tt0087298,1977,9730
tt0089173,1978,9731
tt0091080,1979,10225
tt0095179,1980,10281
tt0097388,1981,10283
tt0077651,1982,948
tt0082495,1983,11281
tt0085636,1984,10676
tt0095271,1985,11357
tt0097474,1986,11361
tt0081383,1987,36599
tt0105179,1990,41769
tt0094862,1991,10585
tt0099253,1992,11186
tt0103956,1993,11187
tt0084516,1994,609
tt0091778,1995,11133
tt0095889,1996,10306
tt0070047,1997,9552
tt0076009,1998,11586
tt0099528,1999,11587
tt0093409,2000,941
tt0097733,2001,942
tt0104714,2002,943
tt0087363,2003,927
tt0099700,2004,928
tt0089218,2005,9340
tt0120746,2006,9342
tt0119910,2007,38509
tt0117898,2008,60033
tt0070723,2009,12101
tt0017136,2010,19
tt0096874,2011,165
tt0099088,2012,196
tt0069113,2013,551
tt0076054,2014,16084
tt0054594,2015,17984
tt0078790,2016,22328
tt0054649,2017,32611
tt0034492,2018,3170
tt0047478,2019,346
tt0094947,2020,859
tt0087182,2021,841
tt0095497,2022,11051
tt0099674,2023,242
tt0102757,2024,1411
tt0119558,2025,9769
tt0134619,2026,9424
tt0120741,2027,9835
tt0120815,2028,857
tt0066811,2032,20173
tt0088814,2033,10957
tt0078869,2034,9570
tt0062737,2035,16249
tt0109287,2036,13962
tt0075807,2037,14612
tt0077305,2038,19378
tt0065566,2040,29228
tt0082199,2041,19379
tt0109520,2042,11164
tt0052722,2043,18887
tt0082263,2044,40866
tt0091059,2046,10122
tt0091149,2048,9994
tt0080861,2050,12129
tt0076137,2051,14140
tt0107120,2052,10439
tt0104437,2053,11158
tt0097523,2054,9354
tt0077698,2055,28736
tt0056095,2056,34774
tt0057180,2057,37969
tt0120768,2058,9631
tt0120783,2059,9820
tt0131857,2060,14013
tt0098213,2064,1779
tt0089853,2065,10849
tt0039689,2066,678
tt0059113,2067,907
tt0083922,2068,5961
tt0090203,2069,47908
tt0086423,2070,42121
tt0106273,2071,2887
tt0096734,2072,11974
tt0089126,2073,20348
tt0071910,2074,26648
tt0082736,2075,11911
tt0090756,2076,793
tt0089385,2077,35144
tt0061852,2078,9325
tt0048280,2080,10340
tt0097757,2081,10144
tt0104868,2082,10414
tt0104940,2083,10437
tt0104990,2084,15300
tt0055254,2085,12230
tt0046183,2087,10693
tt0081353,2088,11335
tt0100477,2089,11135
tt0076618,2090,11319
tt0078158,2091,14822
tt0107952,2092,15969
tt0089908,2093,13155
tt0102803,2094,10249
tt0075200,2095,15943
tt0053285,2096,10882
tt0086336,2097,24808
tt0057518,2098,19762
tt0038969,2099,13850
tt0088161,2100,2619
tt0019422,2102,53565
tt0111359,2103,41841
tt0084783,2104,27332
tt0084827,2105,97
tt0108265,2106,10419
tt0120694,2107,11675
tt0102250,2108,2107
tt0079367,2109,6471
tt0083798,2110,9442
tt0085894,2111,11591
tt0101969,2112,13697
tt0086066,2114,227
tt0087469,2115,87
tt0077869,2116,123
tt0087803,2117,9314
tt0085407,2118,11336
tt0091499,2119,9980
tt0107665,2120,10657
tt0085382,2121,10489
tt0087050,2122,10823
tt0096787,2123,11497
tt0101272,2124,2907
tt0120631,2125,9454
tt0120832,2126,8688
tt0080388,2130,23954
tt0077711,2131,12761
tt0061184,2132,396
tt0092513,2133,14367
tt0090305,2134,11814
tt0061584,2135,16081
tt0057372,2136,18331
tt0070016,2137,15171
tt0078480,2138,11837
tt0084649,2139,11704
tt0083791,2140,11639
tt0090633,2141,4978
tt0101329,2142,10380
tt0089469,2143,11976
tt0088128,2144,15144
tt0091790,2145,11522
tt0090060,2146,11557
tt0090848,2147,13853
tt0091223,2148,11415
tt0093220,2149,37530
tt0080801,2150,8393
tt0097443,2151,11937
tt0140796,2152,21661
tt0118661,2153,9320
tt0120703,2154,33644
tt0120831,2155,14662
tt0133413,2156,125124
tt0099763,2159,10692
tt0063522,2160,805
tt0088323,2161,34584
tt0100240,2162,34636
tt0080391,2163,2182
tt0094077,2164,28070
tt0119517,2165,77469
tt0124595,2166,10278
tt0120611,2167,36647
tt0118301,2169,14557
tt0120901,2170,9417
tt0119778,2171,41469
tt0120692,2172,19381
tt0094721,2174,4011
tt0119033,2175,161795
tt0040746,2176,1580
tt0074512,2177,5854
tt0068611,2178,573
tt0065112,2179,2370
tt0061107,2180,5780
tt0058329,2181,506
tt0051207,2182,22527
tt0049470,2183,574
tt0048750,2184,11219
tt0045897,2185,30159
tt0044079,2186,845
tt0042994,2187,1978
tt0120577,2188,3682
tt0123324,2190,46702
tt0096446,2193,847
tt0094226,2194,117
tt0120654,2195,14577
tt0120724,2196,37498
tt0039694,2201,31667
tt0037017,2202,13321
tt0036342,2203,21734
tt0035279,2204,31997
tt0033922,2205,24197
tt0034248,2206,11462
tt0031505,2207,31995
tt0030341,2208,940
tt0028212,2210,12684
tt0028231,2211,2761
tt0025452,2212,8208
tt0018328,2226,36056
tt0017075,2227,2760
tt0128442,2231,10220
tt0123755,2232,431
tt0124879,2236,22796
tt0073817,2239,37916
tt0081207,2240,21873
tt0085346,2241,21500
tt0092699,2243,12626
tt0092537,2244,37818
tt0096463,2245,3525
tt0095593,2247,2321
tt0098258,2248,2028
tt0100212,2249,16384
tt0104412,2252,10699
tt0105629,2253,11597
tt0084938,2255,47947
tt0084472,2256,48311
tt0087810,2257,44772
tt0086973,2259,14347
tt0092225,2260,41090
tt0091680,2261,18282
tt0090583,2262,18169
tt0096073,2263,11082
tt0098625,2264,5971
tt0102558,2265,11933
tt0101523,2266,20096
tt0102469,2267,30815
tt0104257,2268,881
tt0107211,2269,4478
tt0120788,2271,22318
tt0120776,2272,53113
tt0120812,2273,2109
tt0118736,2275,24746
tt0122690,2278,8195
tt0146336,2279,9877
tt0118863,2280,26618
tt0119802,2281,21132
tt0126604,2282,11855
tt0100594,2283,24016
tt0080731,2286,3486
tt0047573,2287,11071
tt0084787,2288,1091
tt0105151,2289,10403
tt0081554,2290,11337
tt0099487,2291,162
tt0117276,2292,25723
tt0120587,2294,8916
tt0120823,2295,28134
tt0120770,2296,9429
tt0120889,2297,12159
tt0124102,2298,27791
tt0063462,2300,30197
tt0082517,2301,10156
tt0104952,2302,10377
tt0073440,2303,3121
tt0119577,2304,4975
tt0120701,2306,9713
tt0122642,2307,134368
tt0119670,2310,9821
tt0086837,2311,4437
tt0090830,2312,1890
tt0080678,2313,1955
tt0120603,2314,39437
tt0144120,2315,11932
tt0120791,2316,6435
tt0147612,2318,10683
tt0118636,2320,9445
tt0120789,2321,2657
tt0120157,2322,9425
tt0150230,2323,32326
tt0118799,2324,637
tt0124819,2325,8675
tt0100740,2327,20701
tt0120877,2328,9945
tt0120586,2329,73
tt0116481,2330,18603
tt0120722,2331,46889
tt0158493,2332,12888
tt0120684,2333,3033
tt0133952,2334,9882
tt0120484,2335,10663
tt0127536,2336,4518
tt0120879,2337,1808
tt0130018,2338,3600
tt0155753,2339,17037
tt0119643,2340,297
tt0116488,2342,21589
tt0089941,2344,11893
tt0073747,2346,12223
tt0087932,2347,32081
tt0091954,2348,14924
tt0091538,2349,10002
tt0099750,2350,41817
tt0050783,2351,19426
tt0085244,2352,12560
tt0120660,2353,9798
tt0134067,2354,14444
tt0120623,2355,9487
tt0120533,2356,9466
tt0140888,2357,666
tt0120070,2358,2042
tt0166396,2359,10162
tt0154420,2360,309
tt0069089,2361,692
tt0045826,2362,24018
tt0047034,2363,1678
tt0087344,2364,39256
tt0056142,2365,1680
tt0024216,2366,244
tt0074751,2367,10730
tt0091344,2368,31947
tt0089017,2369,8130
tt0089087,2370,11532
tt0089155,2371,9749
tt0097366,2372,14628
tt0089893,2373,9626
tt0091159,2374,13698
tt0091541,2375,10466
tt0090264,2376,707
tt0089489,2377,11954
tt0087928,2378,9336
tt0089822,2379,10157
tt0091777,2380,12118
tt0093756,2381,10587
tt0095882,2382,11825
tt0098105,2383,11895
tt0120595,2384,9447
tt0119304,2385,12257
tt0124198,2387,10029
tt0119248,2388,27104
tt0155975,2389,11252
tt0147004,2390,8545
tt0120324,2391,10223
tt0141109,2392,9745
tt0120844,2393,200
tt0120794,2394,9837
tt0128445,2395,11545
tt0138097,2396,1934
tt0039628,2398,11881
tt0089961,2399,13764
tt0098115,2400,24951
tt0089767,2401,8879
tt0089880,2402,1369
tt0083944,2403,1368
tt0095956,2404,1370
tt0089370,2405,10303
tt0088011,2406,9326
tt0088933,2407,10328
tt0094890,2408,11285
tt0079817,2409,1367
tt0084602,2410,1371
tt0089927,2411,1374
tt0100507,2412,1375
tt0088930,2413,15196
tt0090357,2414,11904
tt0092173,2415,215875
tt0090685,2416,15596
tt0091188,2417,13818
tt0091653,2418,29968
tt0091024,2419,44326
tt0087538,2420,1885
tt0091326,2421,8856
tt0097647,2422,10495
tt0097958,2423,5825
tt0128853,2424,9489
tt0120706,2425,16885
tt0120863,2427,8741
tt0133751,2428,9276
tt0120751,2429,9822
tt0041650,2430,39314
tt0129290,2431,10312
tt0120686,2432,9441
tt0120633,2433,9422
tt0119336,2435,24525
tt0120857,2436,10368
tt0118564,2439,31662
tt0150915,2442,46992
tt0145734,2443,825
tt0132512,2445,15556
tt0120710,2446,28902
tt0139699,2447,14709
tt0120458,2448,9423
tt0091225,2450,10658
tt0093075,2451,6917
tt0090768,2453,24086
tt0051622,2454,11815
tt0091064,2455,9426
tt0097368,2456,10344
tt0091875,2457,15698
tt0090660,2458,2620
tt0072271,2459,30497
tt0092076,2460,16337
tt0110978,2462,16780
tt0091877,2463,12151
tt0090917,2465,33278
tt0091605,2467,192
tt0091306,2468,10945
tt0091738,2469,10013
tt0090555,2470,9671
tt0092493,2471,9396
tt0092105,2472,11038
tt0091991,2473,12278
tt0090863,2474,11873
tt0090567,2475,18588
tt0091187,2476,10015
tt0091055,2477,12715
tt0092086,2478,8388
tt0151691,2481,8129
tt0149151,2482,1618
tt0112922,2483,10722
tt0160862,2485,10314
tt0054167,2488,11167
tt0120784,2490,2112
tt0145893,2491,16172
tt0138987,2492,111794
tt0128133,2493,9524
tt0174852,2494,20595
tt0070544,2495,16306
tt0124298,2496,11622
tt0139462,2497,10207
tt0120764,2498,9849
tt0155776,2500,18892
tt0132477,2501,13466
tt0151804,2502,1542
tt0156901,2503,43978
tt0137338,2504,15256
tt0134273,2505,8224
tt0123209,2506,18417
tt0070334,2511,1847
tt0084390,2512,42113
tt0098084,2513,8913
tt0105128,2514,10906
tt0106557,2515,25748
tt0109415,2516,25749
tt0085333,2517,8769
tt0084412,2518,14742
tt0065377,2520,10671
tt0071110,2521,27932
tt0075648,2522,7227
tt0076636,2523,10670
tt0072308,2524,5919
tt0080354,2525,33518
tt0079550,2526,40160
tt0070909,2527,2362
tt0074812,2528,10803
tt0063442,2529,871
tt0065462,2530,1685
tt0069768,2531,1705
tt0068408,2532,1688
tt0067065,2533,1687
tt0077189,2534,166680
tt0071455,2535,11123
tt0078856,2537,31638
tt0175550,2538,113286
tt0122933,2539,9535
tt0142192,2540,9455
tt0139134,2541,796
tt0120735,2542,100
tt0157208,2544,77936
tt0120646,2546,30943
tt0144814,2548,7341
tt0131646,2549,10350
tt0057129,2550,11772
tt0094964,2551,9540
tt0107626,2552,31503
tt0054443,2553,11773
tt0056931,2554,30202
tt0118665,2555,22345
tt0157016,2557,1567
tt0141098,2558,1641
tt0160429,2559,47288
tt0129332,2560,10212
tt0139668,2561,10354
tt0118892,2563,8583
tt0049408,2565,16520
tt0187819,2566,16508
tt0131369,2567,11374
tt0120757,2568,16379
tt0120613,2570,28029
tt0133093,2571,603
tt0147800,2572,4951
tt0120274,2573,65749
tt0129280,2574,8970
tt0120449,2575,9840
tt0119665,2577,30950
tt0154506,2579,11660
tt0139239,2580,9430
tt0151738,2581,11355
tt0105399,2582,18764
tt0126250,2583,9465
tt0133363,2585,1414
tt0119219,2586,49981
tt0123964,2587,6522
tt0143261,2589,114719
tt0136244,2590,10209
tt0110570,2593,22826
tt0125659,2594,1902
tt0133189,2596,6396
tt0120836,2597,39964
tt0120797,2598,12596
tt0126886,2599,9451
tt0120907,2600,1946
tt0137494,2605,1844
tt0138510,2606,6552
tt0162973,2607,24584
tt0115669,2609,25471
tt0155388,2611,28519
tt0037913,2612,3309
tt0087799,2613,18462
tt0090837,2614,28941
tt0089652,2615,18252
tt0099422,2616,8592
tt0120616,2617,564
tt0118826,2618,13852
tt0120865,2620,25232
tt0140379,2622,10210
tt0160298,2623,53862
tt0165078,2624,17962
tt0115693,2625,9460
tt0120915,2628,1893
tt0166252,2629,31342
tt0149723,2630,44297
tt0059643,2632,8785
tt0023245,2633,15849
tt0053085,2634,18990
tt0082766,2639,15660
tt0078346,2640,1924
tt0081573,2641,8536
tt0086393,2642,9531
tt0094074,2643,11411
tt0021814,2644,138
tt0021884,2648,3035
tt0035899,2651,3076
tt0050280,2652,3079
tt0034398,2654,13666
tt0089308,2655,29794
tt0048696,2656,9077
tt0073629,2657,36685
tt0084156,2659,30168
tt0044121,2660,10785
tt0045920,2661,19483
tt0046534,2662,8974
tt0049366,2664,11549
tt0049169,2665,18158
tt0084745,2668,17918
tt0053183,2669,37305
tt0052151,2670,18784
tt0125439,2671,509
tt0139809,2672,1090
tt0126859,2674,15059
tt0128278,2676,12117
tt0186508,2677,11779
tt0141105,2681,13533
tt0164085,2682,62676
tt0145660,2683,817
tt0120802,2686,14283
tt0120855,2687,37135
tt0144214,2688,2275
tt0122541,2690,24137
tt0120731,2691,10376
tt0130827,2692,104
tt0120370,2693,15800
tt0142342,2694,9032
tt0139898,2695,13821
tt0119038,2696,9421
tt0119743,2697,55955
tt0120554,2698,67067
tt0099052,2699,6488
tt0158983,2700,9473
tt0120891,2701,8487
tt0162677,2702,10279
tt0163651,2706,2105
tt0137363,2707,1073
tt0137439,2708,10239
tt0158811,2709,10208
tt0185937,2710,2667
tt0120663,2712,345
tt0139414,2713,9825
tt0087332,2716,620
tt0097428,2717,2978
tt0157503,2718,10490
tt0171363,2719,11618
tt0141369,2720,332
tt0149261,2722,8914
tt0132347,2723,9824
tt0163187,2724,4806
tt0162830,2725,33430
tt0049406,2726,247
tt0048254,2727,10056
tt0054331,2728,967
tt0056193,2729,802
tt0072684,2730,3175
tt0053198,2731,147
tt0055032,2732,1628
tt0096378,2733,21185
tt0091557,2734,11120
tt0091129,2735,10136
tt0090774,2736,32060
tt0092585,2737,48686
tt0090886,2738,48259
tt0088939,2739,873
tt0091343,2740,48660
tt0091637,2741,26789
tt0092068,2742,3934
tt0091613,2743,108312
tt0091699,2744,198469
tt0091530,2745,11416
tt0091419,2746,10776
tt0054033,2747,24452
tt0092534,2748,9710
tt0091554,2749,31924
tt0093818,2750,30890
tt0093051,2751,24081
tt0093690,2752,20242
tt0092850,2754,66194
tt0083967,2757,3526
tt0144168,2759,16406
tt0129167,2761,10386
tt0167404,2762,745
tt0155267,2763,913
tt0063688,2764,912
tt0122515,2765,12229
tt0168449,2766,67323
tt0138946,2769,19457
tt0131325,2770,11353
tt0120620,2771,17707
tt0165710,2772,9781
tt0168987,2774,18212
tt0138487,2775,13817
tt0077663,2779,12185
tt0055304,2782,28501
tt0058333,2784,25319
tt0091178,2786,24103
tt0088889,2787,10552
tt0066765,2788,9267
tt0077394,2789,10766
tt0082377,2790,10768
tt0080339,2791,813
tt0083530,2792,2665
tt0118604,2793,9406
tt0089670,2794,11418
tt0085995,2795,11153
tt0095188,2796,14170
tt0094737,2797,2280
tt0100419,2798,11077
tt0102719,2799,28597
tt0104740,2800,22611
tt0119843,2801,39780
tt0096244,2802,10396
tt0107798,2803,9944
tt0085334,2804,850
tt0130121,2805,10154
tt0133046,2806,10342
tt0176269,2807,10366
tt0105698,2808,9349
tt0156887,2810,10494
tt0160401,2812,22314
tt0181833,2813,51679
tt0091278,2815,11037
tt0095382,2816,11955
tt0103617,2817,2038
tt0113438,2818,28737
tt0073802,2819,11963
tt0058175,2820,141489
tt0104839,2822,9096
tt0181733,2824,113273
tt0120657,2826,1911
tt0138304,2827,2900
tt0160236,2828,17709
tt0164108,2829,37718
tt0163579,2835,2162
tt0125971,2836,14578
tt0126810,2837,40694
tt0157183,2839,49184
tt0145531,2840,10307
tt0164181,2841,11601
tt0118843,2843,1075
tt0151582,2844,21719
tt0097050,2846,47951
